pax_id,flight_id,flight_date,delay_minutes,cancelled
930,129,2023-01-15,67,1
931,30,2023-11-11,41,1
932,48,2022-06-06,49,0
933,45,2023-01-31,116,0
934,193,2024-12-24,15,1
935,53,2023-03-01,69,0
936,29,2023-09-01,110,0
937,47,2022-07-11,92,0
938,66,2022-09-19,108,0
939,190,2022-10-13,3,1
940,81,2024-09-17,91,0
941,72,2023-03-11,108,0
942,20,2023-02-11,119,0
943,60,2024-04-23,3,0
944,65,2024-08-25,38,0
945,131,2022-07-27,119,1
946,122,2024-05-16,110,0
947,118,2023-12-07,77,1
948,188,2023-07-11,78,1
949,118,2022-05-09,32,0
950,27,2023-01-22,49,0
951,15,2023-02-11,102,1
952,7,2022-01-23,10,0
953,38,2023-11-05,78,0
954,175,2024-01-11,85,0
955,188,2022-12-22,51,1
956,164,2024-11-11,33,1
957,115,2024-07-26,85,1
958,181,2022-12-23,42,0
959,77,2022-10-01,81,0
960,92,2024-02-21,107,1
961,117,2022-03-27,113,0
962,36,2023-08-07,113,0
963,188,2023-11-14,66,1
964,63,2022-04-25,71,0
965,124,2022-08-07,111,1
966,53,2023-09-26,107,0
967,184,2023-09-12,22,1
968,197,2023-06-07,35,0
969,14,2022-06-20,21,0
970,47,2022-08-02,26,1
971,134,2023-03-13,119,0
972,56,2024-05-29,39,1
973,165,2022-02-16,70,1
974,29,2022-10-09,88,1
975,80,2023-12-25,81,0
976,22,2022-04-20,55,0
977,128,2022-01-03,79,0
978,39,2022-06-23,61,0
979,147,2022-05-02,70,0
980,154,2022-12-17,103,1
981,19,2024-12-17,70,1
982,11,2024-03-03,64,1
983,120,2022-06-18,87,0
984,12,2023-05-22,90,1
985,197,2024-08-11,79,1
986,53,2024-03-02,61,0
987,145,2024-06-11,85,1
988,52,2024-07-23,56,1
989,192,2024-01-21,13,0
990,51,2023-07-09,4,0
991,14,2024-05-28,13,1
992,117,2023-06-29,20,1
993,43,2024-11-12,16,0
994,85,2022-01-13,101,1
995,198,2023-09-15,62,0
996,33,2024-08-30,60,1
997,103,2024-03-20,82,0
998,89,2024-02-12,106,1
999,32,2022-09-25,106,1
1000,111,2024-04-16,9,1
1001,64,2024-09-12,78,0
1002,126,2024-11-29,6,0
1003,34,2024-04-21,55,0
1004,58,2023-09-14,66,1
1005,124,2024-04-02,113,0
1006,180,2023-08-10,27,1
1007,126,2022-04-16,51,0
1008,9,2024-11-18,92,0
1009,189,2023-08-08,9,1
1010,23,2022-01-02,115,0
1011,89,2023-02-13,6,0
1012,19,2023-03-21,3,1
1013,155,2024-07-30,4,0
1014,22,2022-06-12,19,0
1015,37,2022-09-15,99,1
1016,161,2023-01-23,115,0
1017,116,2023-11-20,105,0
1018,156,2022-04-23,21,0
1019,74,2022-07-21,43,1
1020,169,2023-09-03,75,0
1021,177,2024-10-31,115,1
1022,157,2024-10-17,53,1
1023,179,2024-08-10,76,1
1024,130,2022-09-19,12,1
1025,108,2024-07-18,101,0
1026,89,2022-03-04,25,0
1027,2,2024-05-08,18,1
1028,73,2023-02-14,61,0
1029,9,2022-09-22,95,1
1030,40,2024-11-26,57,1
1031,121,2024-02-02,11,1
1032,13,2023-10-30,59,1
1033,180,2022-01-19,5,1
1034,186,2024-05-29,33,0
1035,60,2023-09-30,49,0
1036,48,2024-08-24,108,0
1037,123,2023-07-02,104,1
1038,41,2023-02-22,70,1
1039,149,2024-06-18,42,0
1040,112,2022-01-30,41,1
1041,21,2024-05-24,104,0
1042,124,2024-05-14,93,1
1043,21,2023-08-28,107,0
1044,181,2023-02-11,20,0
1045,143,2022-12-13,5,1
1046,29,2024-04-02,27,0
1047,115,2023-05-01,70,0
1048,35,2022-07-25,67,0
1049,151,2023-07-04,40,1
1050,164,2023-09-24,37,0
1051,85,2022-02-18,52,0
1052,114,2022-03-27,112,0
1053,83,2022-04-20,104,0
1054,77,2024-09-29,70,0
1055,104,2024-09-09,65,0
1056,14,2022-03-15,64,0
1057,69,2024-12-16,111,0
1058,127,2024-06-02,47,0
1059,47,2024-01-17,58,0
1060,56,2023-10-20,17,1
1061,101,2024-03-10,4,0
1062,136,2024-04-27,85,0
1063,169,2024-02-03,106,0
1064,105,2022-02-28,104,0
1065,3,2022-10-31,53,1
1066,52,2022-12-09,21,1
1067,200,2023-12-17,31,0
1068,127,2023-05-31,31,0
1069,189,2023-09-01,11,0
1070,41,2022-02-14,95,0
1071,79,2023-07-16,78,0
1072,161,2024-09-03,80,1
1073,12,2022-06-29,52,1
1074,41,2023-01-16,8,0
1075,55,2022-12-09,64,1
1076,73,2023-01-26,91,1
1077,23,2022-05-19,119,0
1078,167,2023-03-19,33,0
1079,75,2022-07-30,76,1
1080,3,2022-07-31,83,1
1081,184,2023-07-09,106,0
1082,160,2022-09-16,60,1
1083,90,2023-04-09,37,1
1084,36,2024-10-22,45,1
1085,89,2022-11-19,82,1
1086,69,2024-12-25,41,0
1087,141,2024-06-16,27,1
1088,53,2024-08-13,35,1
1089,159,2023-10-09,28,0
1090,62,2023-06-23,118,1
1091,143,2024-08-12,47,1
1092,21,2024-02-07,48,0
1093,101,2022-11-12,98,1
1094,113,2024-12-09,22,0
1095,105,2022-03-23,91,1
1096,200,2022-01-20,105,1
1097,152,2022-06-09,83,1
1098,190,2022-01-12,109,0
1099,177,2023-10-13,106,1
1100,37,2023-12-09,17,0
1101,20,2022-11-06,67,1
1102,71,2024-12-22,118,1
1103,148,2022-05-12,115,0
1104,64,2022-12-14,7,0
1105,96,2024-03-15,76,1
1106,106,2024-12-12,53,1
1107,88,2024-11-09,111,1
1108,32,2023-04-22,16,0
1109,156,2024-06-12,79,0
1110,161,2024-06-12,108,1
1111,153,2023-10-12,35,0
1112,131,2024-10-26,50,0
1113,192,2024-02-26,69,1
1114,175,2022-01-31,89,1
1115,9,2023-08-11,34,0
1116,122,2023-12-24,10,1
1117,7,2022-05-11,14,0
1118,3,2023-11-25,60,1
1119,82,2022-06-15,23,1
1120,26,2022-12-07,12,0
1121,181,2023-08-28,19,1
1122,156,2023-02-03,101,0
1123,15,2023-06-06,12,0
1124,32,2022-10-18,79,1
1125,184,2023-06-19,119,1
1126,32,2023-04-27,106,0
1127,190,2022-03-28,85,0
1128,153,2022-09-25,31,1
1129,198,2023-11-09,89,1
1130,116,2023-09-02,83,1
1131,166,2022-07-06,31,0
1132,81,2023-08-04,69,0
1133,74,2022-05-24,107,1
1134,73,2023-11-29,47,1
1135,145,2024-07-04,105,1
1136,195,2024-02-24,91,1
1137,164,2024-03-25,94,0
1138,22,2022-02-21,97,0
1139,46,2023-01-17,97,1
1140,114,2024-05-11,0,1
1141,157,2022-10-11,92,0
1142,143,2022-06-29,103,0
1143,198,2023-04-20,20,1
1144,53,2023-12-27,70,0
1145,76,2024-08-13,30,1
1146,90,2022-02-28,45,1
1147,103,2023-08-06,87,1
1148,73,2023-03-02,31,0
1149,33,2023-05-21,15,0
1150,141,2023-07-23,80,1
1151,156,2023-06-19,99,1
1152,28,2024-09-14,29,1
1153,102,2022-07-18,101,0
1154,169,2024-08-24,17,0
1155,173,2024-12-13,34,1
1156,197,2022-12-02,61,1
1157,32,2023-01-13,83,1
1158,29,2022-01-10,86,1
1159,194,2023-05-01,28,0
1160,107,2022-11-09,61,1
1161,86,2024-09-07,116,1
1162,10,2024-04-15,41,1
1163,12,2023-03-01,60,0
1164,75,2023-12-11,68,0
1165,132,2023-04-10,64,1
1166,154,2024-10-30,70,1
1167,4,2023-07-07,69,1
1168,119,2023-09-08,24,1
1169,163,2023-01-24,5,1
1170,7,2022-05-12,110,0
1171,35,2024-11-04,59,0
1172,40,2022-05-13,4,1
1173,94,2023-07-01,109,0
1174,172,2023-06-15,12,0
1175,93,2022-02-05,79,1
1176,12,2022-08-26,42,1
1177,163,2023-05-26,106,0
1178,6,2024-10-28,45,0
1179,144,2024-03-22,70,1
1180,124,2022-01-23,102,0
1181,125,2022-02-12,17,0
1182,143,2024-06-13,29,0
1183,178,2023-09-02,88,0
1184,193,2024-07-13,94,1
1185,187,2022-11-09,23,0
1186,171,2023-04-16,27,0
1187,2,2022-04-07,22,1
1188,139,2024-02-05,98,0
1189,165,2024-07-22,113,1
1190,159,2022-08-12,57,0
1191,195,2023-04-19,24,1
1192,181,2024-08-01,16,0
1193,135,2024-06-17,33,1
1194,175,2023-01-01,101,1
1195,76,2022-09-20,78,0
1196,143,2023-02-26,97,0
1197,25,2024-04-06,97,1
1198,91,2024-04-06,100,1
1199,108,2024-10-01,98,0
1200,49,2023-02-10,59,1
1201,130,2023-11-23,103,0
1202,91,2024-09-04,42,1
1203,90,2023-01-06,81,0
1204,150,2023-02-13,98,0
1205,109,2022-06-28,92,0
1206,197,2023-12-19,77,0
1207,50,2023-01-11,24,1
1208,116,2022-12-14,31,1
1209,136,2024-09-05,44,1
1210,111,2023-08-24,8,1
1211,37,2022-12-25,43,1
1212,186,2023-01-05,28,0
1213,157,2024-07-14,102,1
1214,54,2022-07-31,44,0
1215,142,2024-04-05,37,1
1216,185,2024-07-17,38,0
1217,53,2024-12-07,31,0
1218,33,2024-08-22,67,1
1219,7,2023-03-25,45,1
1220,17,2024-04-02,107,1
1221,76,2022-07-03,85,0
1222,85,2022-03-23,116,1
1223,195,2024-01-22,46,0
1224,40,2024-01-31,98,1
1225,194,2022-11-01,33,0
1226,140,2023-11-10,31,0
1227,89,2024-08-27,49,0
1228,112,2022-07-28,98,1
1229,176,2024-04-14,42,0
1230,161,2024-01-06,75,0
1231,43,2024-05-27,102,1
1232,159,2022-08-26,94,1
1233,174,2023-08-19,25,1
1234,78,2023-04-25,95,1
1235,50,2024-03-27,48,0
1236,112,2023-04-09,96,1
1237,28,2024-12-15,82,1
1238,55,2024-08-05,41,0
1239,30,2023-02-20,64,1
1240,179,2024-12-09,24,1
1241,116,2023-07-23,26,0
1242,51,2023-05-31,72,0
1243,161,2022-07-21,70,1
1244,22,2022-06-24,100,0
1245,21,2024-04-28,21,0
1246,199,2023-01-25,17,0
1247,162,2022-12-11,3,0
1248,18,2024-05-21,82,1
1249,79,2023-11-19,52,0
1250,20,2022-04-12,44,1
1251,56,2023-04-02,42,1
1252,188,2023-10-13,42,0
1253,70,2022-10-26,17,1
1254,108,2024-05-14,28,1
1255,176,2022-12-08,49,0
1256,160,2022-11-17,110,1
1257,100,2024-11-20,76,0
1258,98,2022-12-02,25,1
1259,27,2024-05-06,9,0
1260,29,2024-07-29,33,0
1261,123,2024-02-16,90,0
1262,3,2022-11-28,15,1
1263,20,2023-01-10,3,0
1264,3,2024-08-28,86,0
1265,46,2023-12-25,7,1
1266,147,2022-06-26,111,1
1267,175,2024-10-21,89,0
1268,96,2024-11-02,109,1
1269,63,2023-05-31,103,1
1270,168,2022-03-13,35,0
1271,167,2024-11-06,99,0
1272,135,2022-01-15,14,0
1273,86,2024-03-07,109,0
1274,70,2023-05-22,8,0
1275,179,2022-05-13,89,1
1276,80,2023-02-05,51,1
1277,105,2023-11-01,62,1
1278,122,2023-12-20,24,0
1279,199,2024-01-19,42,0
1280,32,2023-02-06,109,1
1281,82,2023-01-20,16,0
1282,133,2024-11-24,33,1
1283,75,2023-09-02,43,0
1284,176,2022-06-18,62,1
1285,102,2022-10-18,105,1
1286,138,2022-11-14,66,1
1287,153,2023-04-18,55,1
1288,15,2023-08-23,30,1
1289,111,2022-06-15,98,1
1290,172,2022-06-30,106,0
1291,79,2022-05-26,68,1
1292,77,2022-10-10,113,0
1293,139,2023-09-23,6,0
1294,183,2024-09-14,7,1
1295,35,2022-03-05,56,1
1296,7,2024-04-02,67,1
1297,123,2022-09-03,3,1
1298,31,2023-10-30,21,0
1299,152,2023-10-22,9,1
1300,41,2022-08-03,114,0
1301,104,2023-11-03,13,0
1302,100,2024-06-07,67,1
1303,162,2022-01-07,57,1
1304,7,2024-07-07,49,1
1305,31,2022-01-19,58,1
1306,86,2022-09-12,82,1
1307,140,2023-04-28,83,0
1308,90,2022-09-23,29,1
1309,23,2024-11-29,86,1
1310,70,2022-10-08,112,0
1311,140,2024-03-31,87,0
1312,67,2022-10-21,28,1
1313,159,2023-02-17,8,0
1314,31,2024-11-19,9,0
1315,186,2023-08-15,45,0
1316,163,2023-10-21,23,1
1317,133,2022-03-04,5,0
1318,195,2024-01-16,107,1
1319,72,2024-08-10,13,0
1320,110,2024-02-26,32,1
1321,198,2022-11-17,96,0
1322,28,2022-03-25,114,0
1323,95,2023-05-18,83,0
1324,62,2024-09-22,93,1
1325,189,2023-08-25,87,0
1326,39,2022-11-07,95,0
1327,104,2022-03-25,68,1
1328,18,2023-09-21,62,1
1329,112,2024-01-23,36,1
1330,80,2023-04-25,71,1
1331,147,2024-08-19,80,1
1332,194,2023-11-17,5,0
1333,155,2024-08-24,88,0
1334,67,2023-12-09,1,0
1335,94,2022-07-24,13,0
1336,87,2023-01-08,32,1
1337,24,2023-06-09,91,0
1338,90,2023-09-25,37,0
1339,13,2023-12-20,78,0
1340,61,2022-11-15,22,0
1341,153,2022-06-25,73,1
1342,47,2023-03-23,28,0
1343,164,2024-06-09,8,0
1344,166,2024-01-17,5,0
1345,12,2024-02-17,67,0
1346,67,2023-06-19,82,0
1347,121,2023-07-30,33,1
1348,159,2024-12-26,88,0
1349,92,2023-01-22,23,0
1350,108,2022-09-26,17,0
1351,113,2022-06-23,118,0
1352,61,2023-06-10,79,0
1353,136,2023-12-23,15,0
1354,92,2023-04-08,118,0
1355,192,2024-08-07,50,1
1356,27,2023-02-06,118,0
1357,38,2024-08-06,110,0
1358,86,2023-07-31,4,1
1359,131,2024-04-22,96,0
1360,145,2022-10-07,47,1
1361,196,2023-02-01,117,1
1362,164,2024-10-14,26,1
1363,32,2024-08-18,2,1
1364,36,2022-10-16,16,1
1365,199,2023-02-07,114,1
1366,34,2022-10-06,61,1
1367,11,2024-07-23,4,1
1368,13,2023-03-18,73,1
1369,178,2023-08-23,109,0
1370,185,2022-02-15,63,0
1371,118,2024-04-30,88,0
1372,193,2022-10-04,77,0
1373,59,2024-04-07,10,1
1374,160,2023-12-11,41,1
1375,120,2022-12-29,13,0
1376,8,2022-07-30,89,1
1377,126,2022-02-12,107,1
1378,190,2023-07-12,113,1
1379,26,2024-03-06,30,0
1380,187,2022-05-22,38,0
1381,25,2023-01-27,101,0
1382,108,2023-07-20,118,0
1383,128,2023-12-21,11,0
1384,95,2022-07-06,109,0
1385,36,2022-06-18,63,1
1386,159,2024-01-13,40,1
1387,73,2024-08-16,54,1
1388,189,2024-10-02,24,1
1389,91,2023-09-23,22,1
1390,123,2022-11-08,83,0
1391,158,2024-06-28,7,0
1392,176,2024-09-26,113,0
1393,150,2024-02-14,76,0
1394,64,2024-03-06,8,1
1395,20,2022-03-25,108,1
1396,160,2023-06-03,3,1
1397,106,2022-03-16,50,0
1398,109,2022-09-17,91,0
1399,128,2023-08-17,7,1
1400,2,2022-11-05,116,0
1401,163,2023-04-15,49,1
1402,131,2024-05-06,7,1
1403,105,2023-06-09,20,1
1404,99,2022-12-14,46,1
1405,195,2023-09-21,45,0
1406,168,2022-11-13,76,0
1407,115,2023-04-07,51,1
1408,106,2023-09-10,112,1
1409,79,2022-09-28,14,1
1410,60,2024-11-03,84,1
1411,119,2023-10-19,62,0
1412,32,2022-10-26,5,0
1413,84,2022-11-11,10,1
1414,105,2022-08-13,115,1
1415,125,2022-03-15,95,1
1416,3,2023-12-06,7,1
1417,43,2022-05-08,30,1
1418,84,2024-09-08,27,0
1419,41,2024-06-29,108,1
1420,64,2022-02-28,39,1
1421,5,2022-12-30,79,0
1422,24,2022-02-05,115,1
1423,108,2023-04-15,26,0
1424,153,2022-05-12,97,0
1425,38,2023-06-25,115,0
1426,115,2024-10-10,16,1
1427,107,2024-06-01,55,0
1428,60,2022-12-05,31,1
1429,8,2023-11-13,16,0
1430,82,2024-10-20,66,0
1431,122,2024-08-09,114,1
1432,198,2024-11-16,79,1
1433,53,2024-06-13,51,0
1434,162,2023-01-17,27,0
1435,138,2024-06-24,89,1
1436,44,2024-08-21,78,1
1437,124,2023-04-30,48,0
1438,6,2023-01-12,41,1
1439,89,2024-08-11,53,1
1440,152,2022-04-06,48,1
1441,197,2024-05-07,47,1
1442,180,2023-12-26,37,0
1443,73,2024-08-15,87,0
1444,37,2024-12-24,95,1
1445,64,2024-12-25,61,1
1446,139,2023-07-19,70,0
1447,105,2024-10-11,64,0
1448,17,2022-06-07,111,0
1449,113,2022-07-28,99,1
1450,185,2024-01-15,57,1
1451,5,2023-07-02,118,0
1452,34,2024-10-15,22,0
1453,15,2023-10-05,114,0
1454,37,2022-11-02,75,0
1455,125,2024-11-24,24,1
1456,35,2022-08-15,50,0
1457,69,2023-03-15,90,0
1458,141,2022-02-26,84,0
1459,100,2023-08-30,35,1
1460,70,2024-02-25,87,1
1461,145,2024-02-10,71,0
1462,164,2023-05-09,21,1
1463,38,2022-12-09,82,0
1464,15,2022-07-10,29,0
1465,72,2023-11-28,11,1
1466,40,2024-04-06,50,0
1467,193,2023-04-13,18,1
1468,64,2022-03-09,69,0
1469,11,2024-06-18,8,1
1470,79,2022-05-19,30,0
1471,26,2023-12-31,41,1
1472,111,2024-07-10,93,0
1473,16,2023-06-10,97,0
1474,184,2024-09-09,67,0
1475,181,2023-05-06,49,1
1476,14,2022-02-12,58,1
1477,19,2022-09-29,110,1
1478,108,2023-06-27,25,1
1479,170,2022-02-25,49,1
1480,45,2022-01-03,48,0
1481,163,2024-04-05,52,1
1482,141,2023-07-07,95,0
1483,35,2023-02-05,11,0
1484,187,2023-04-29,43,1
1485,107,2023-05-26,10,0
1486,170,2022-05-15,101,0
1487,114,2024-07-04,100,1
1488,181,2024-04-11,46,0
1489,166,2022-08-08,55,1
1490,196,2022-09-17,96,1
1491,171,2022-04-11,104,1
1492,50,2024-07-05,85,0
1493,66,2023-03-04,11,0
1494,26,2023-08-01,111,0
1495,170,2022-05-17,73,1
1496,29,2022-05-21,84,1
1497,157,2022-01-10,94,0
1498,141,2024-08-25,29,0
1499,57,2023-10-09,70,0
1500,90,2022-05-26,83,1
1501,30,2022-03-27,107,1
1502,100,2024-04-19,98,0
1503,112,2022-07-01,100,0
1504,36,2024-01-23,100,0
1505,97,2024-08-25,118,0
1506,128,2022-12-01,118,1
1507,189,2022-12-21,7,1
1508,81,2022-03-18,108,0
1509,50,2024-04-24,105,1
1510,89,2022-07-14,29,0
1511,187,2023-10-14,93,1
1512,146,2024-03-01,119,0
1513,119,2024-09-22,115,1
1514,151,2023-05-19,107,0
1515,100,2023-03-14,90,0
1516,76,2022-03-12,18,1
1517,185,2022-04-11,73,1
1518,73,2024-11-22,85,1
1519,165,2022-05-17,55,1
1520,117,2023-12-30,57,1
1521,59,2024-10-18,84,1
1522,44,2023-01-31,26,0
1523,14,2024-05-01,19,1
1524,177,2022-06-21,9,1
1525,41,2023-04-20,25,0
1526,27,2024-04-28,85,1
1527,90,2024-03-09,118,1
1528,122,2024-08-24,45,0
1529,170,2023-04-26,1,1
1530,5,2024-01-11,98,0
1531,111,2024-02-01,65,1
1532,105,2023-03-22,12,0
1533,51,2024-10-13,103,1
1534,68,2022-06-01,55,1
1535,18,2022-05-12,21,1
1536,118,2022-12-26,66,1
1537,104,2024-03-03,105,0
1538,21,2024-03-30,51,0
1539,95,2023-03-02,35,1
1540,133,2024-04-05,15,0
1541,126,2022-10-06,106,1
1542,123,2024-12-24,52,1
1543,46,2024-03-30,77,1
1544,76,2022-01-26,89,0
1545,31,2024-02-18,29,1
1546,153,2022-11-13,42,0
1547,34,2022-02-02,83,0
1548,121,2022-12-17,27,1
1549,46,2024-05-06,69,1
1550,154,2022-05-02,19,1
1551,64,2022-03-01,2,0
1552,63,2022-11-02,25,0
1553,188,2023-11-30,58,1
1554,76,2024-06-30,114,1
1555,23,2023-03-30,39,1
1556,103,2023-04-21,57,1
1557,48,2024-04-02,103,0
1558,161,2023-12-10,0,0
1559,146,2023-05-18,23,0
1560,154,2023-09-30,47,0
1561,86,2022-09-13,82,0
1562,154,2024-04-16,104,1
1563,24,2024-11-15,43,0
1564,11,2023-05-28,24,0
1565,173,2024-02-03,35,1
1566,31,2022-06-11,61,1
1567,140,2024-01-27,11,1
1568,93,2022-12-01,49,0
1569,19,2022-12-16,19,0
1570,155,2022-06-19,9,1
1571,91,2023-05-06,50,1
1572,161,2024-12-08,49,0
1573,134,2023-09-12,55,1
1574,194,2024-05-15,1,0
1575,65,2024-05-19,68,1
1576,13,2022-07-14,97,1
1577,144,2024-10-31,65,0
1578,111,2024-04-27,33,1
1579,74,2023-05-01,88,1
1580,42,2022-03-13,104,0
1581,69,2023-08-25,77,0
1582,191,2024-05-21,72,0
1583,53,2022-12-08,73,1
1584,124,2023-02-22,93,1
1585,156,2024-11-06,67,0
1586,3,2024-03-14,36,1
1587,36,2022-12-19,17,0
1588,53,2023-02-11,73,1
1589,115,2022-08-26,2,1
1590,10,2023-12-27,43,0
1591,106,2024-05-05,37,1
1592,97,2022-08-28,111,0
1593,153,2023-09-09,92,0
1594,8,2024-06-26,63,1
1595,43,2024-05-26,21,0
1596,73,2022-09-01,6,0
1597,138,2024-08-19,6,1
1598,69,2022-01-27,96,1
1599,94,2023-04-11,10,0
1600,69,2024-03-10,105,0
1601,20,2024-01-19,22,0
1602,128,2024-06-22,35,0
1603,163,2023-03-25,52,0
1604,107,2023-04-14,35,0
1605,107,2024-01-29,40,0
1606,105,2024-07-03,69,0
1607,126,2024-01-22,32,1
1608,122,2023-10-21,97,0
1609,120,2024-11-26,16,0
1610,72,2022-01-26,9,0
1611,23,2024-01-01,88,0
1612,21,2022-10-18,100,0
1613,55,2023-05-18,75,0
1614,186,2023-09-17,78,1
1615,174,2023-06-05,63,0
1616,109,2023-12-09,91,1
1617,171,2023-07-05,41,0
1618,148,2024-12-23,77,1
1619,129,2023-07-06,74,1
1620,167,2023-12-20,14,1
1621,109,2023-09-06,52,1
1622,91,2023-01-25,99,0
1623,35,2024-06-09,63,1
1624,78,2022-07-28,56,0
1625,16,2023-09-16,41,1
1626,41,2022-04-18,65,1
1627,116,2023-08-18,51,1
1628,162,2023-09-16,49,1
1629,7,2022-07-18,86,0
1630,13,2023-12-26,86,1
1631,21,2024-06-03,58,0
1632,82,2024-08-14,0,0
1633,131,2022-10-27,82,1
1634,192,2024-09-18,87,0
1635,54,2024-11-07,88,1
1636,141,2024-06-07,91,0
1637,159,2024-05-27,52,1
1638,100,2024-06-05,18,0
1639,15,2023-11-28,66,1
1640,27,2024-12-23,95,0
1641,46,2024-04-04,112,1
1642,38,2023-04-24,114,1
1643,27,2024-04-24,87,0
1644,152,2022-07-07,97,1
1645,168,2022-03-02,115,0
1646,89,2022-04-08,53,0
1647,121,2023-11-12,28,0
1648,76,2023-11-27,91,0
1649,23,2022-08-11,39,0
1650,173,2022-08-13,92,1
1651,84,2022-01-17,48,1
1652,37,2023-07-15,88,1
1653,151,2023-01-05,119,1
1654,107,2022-02-13,17,1
1655,152,2022-10-14,39,1
1656,84,2023-04-30,66,0
1657,140,2024-01-10,60,0
1658,43,2022-08-27,58,1
1659,76,2024-05-18,46,1
1660,162,2022-06-20,96,0
1661,126,2023-09-02,99,0
1662,142,2024-06-10,33,1
1663,9,2024-10-14,20,1
1664,146,2023-12-19,34,1
1665,104,2022-10-05,84,0
1666,42,2023-09-12,80,0
1667,91,2023-12-02,90,0
1668,2,2023-07-08,118,1
1669,19,2024-08-22,80,1
1670,133,2023-05-01,81,0
1671,28,2023-12-12,98,0
1672,131,2022-06-28,72,0
1673,140,2022-07-26,21,1
1674,76,2022-12-02,58,0
1675,143,2022-04-27,115,0
1676,139,2022-07-27,47,0
1677,5,2023-01-27,69,0
1678,158,2024-04-09,61,0
1679,91,2023-02-06,103,1
1680,141,2024-11-01,115,1
1681,18,2022-03-07,38,0
1682,53,2024-03-12,34,0
1683,107,2023-03-24,51,1
1684,133,2022-09-23,35,1
1685,109,2022-10-12,36,1
1686,51,2024-05-22,60,0
1687,57,2023-04-20,111,1
1688,100,2022-05-11,107,0
1689,70,2024-01-10,21,1
1690,141,2022-08-03,94,1
1691,52,2023-10-27,53,1
1692,140,2023-01-11,46,1
1693,175,2022-12-08,4,0
1694,137,2023-01-25,43,1
1695,8,2022-02-18,44,1
1696,171,2024-05-30,19,0
1697,56,2023-11-07,29,1
1698,130,2024-11-19,37,0
1699,64,2024-10-01,48,0
1700,133,2024-11-16,33,0
1701,125,2024-08-23,98,1
1702,86,2024-10-27,98,1
1703,12,2023-12-20,10,0
1704,104,2022-01-29,65,1
1705,72,2024-10-16,58,0
1706,26,2022-08-10,60,0
1707,123,2022-04-21,33,1
1708,107,2023-02-16,32,1
1709,48,2022-08-23,35,1
1710,154,2023-07-31,86,0
1711,195,2022-02-22,23,0
1712,87,2024-12-02,31,0
1713,22,2024-07-06,61,1
1714,188,2022-11-11,2,0
1715,122,2023-03-13,54,1
1716,73,2023-08-05,41,1
1717,7,2023-09-19,51,1
1718,180,2024-03-07,106,1
1719,181,2023-05-28,58,1
1720,199,2022-06-18,119,0
1721,43,2022-04-16,28,1
1722,70,2024-05-12,117,1
1723,101,2023-01-28,87,1
1724,149,2024-12-02,91,1
1725,86,2022-10-11,2,1
1726,42,2024-03-21,93,1
1727,40,2024-01-20,96,1
1728,142,2024-10-07,6,1
1729,142,2022-10-14,104,1
1730,160,2024-03-15,95,0
1731,92,2022-01-13,44,0
1732,140,2024-12-20,67,1
1733,68,2023-07-17,85,1
1734,162,2024-09-05,73,0
1735,8,2024-03-30,39,0
1736,192,2022-06-22,1,1
1737,10,2023-01-04,77,0
1738,138,2022-08-13,83,0
1739,36,2022-03-28,88,1
1740,7,2024-08-28,21,0
1741,111,2024-06-19,98,0
1742,57,2024-01-02,22,1
1743,198,2024-07-08,111,0
1744,90,2024-10-10,104,0
1745,103,2024-06-15,41,0
1746,52,2024-06-19,91,0
1747,82,2022-10-08,16,1
1748,114,2022-09-08,49,0
1749,23,2024-10-19,67,0
1750,41,2022-10-01,39,1
1751,21,2022-05-20,75,1
1752,186,2022-02-28,81,0
1753,191,2023-04-07,86,1
1754,195,2024-03-31,110,1
1755,176,2023-08-03,54,0
1756,68,2024-07-18,33,0
1757,130,2024-05-14,79,1
1758,93,2024-12-06,84,1
1759,42,2024-09-19,61,1
1760,111,2022-04-19,84,0
1761,79,2022-03-17,48,1
1762,36,2022-07-08,51,0
1763,131,2022-12-01,100,0
1764,104,2022-04-24,74,1
1765,97,2024-08-20,41,1
1766,27,2023-05-17,35,1
1767,63,2023-08-01,37,1
1768,195,2022-05-25,33,1
1769,156,2024-10-09,5,0
1770,91,2024-08-13,102,1
1771,153,2024-01-01,53,1
1772,61,2023-10-27,69,1
1773,189,2024-07-30,109,1
1774,59,2024-08-01,92,0
1775,170,2022-05-09,13,1
1776,54,2022-09-06,58,1
1777,6,2023-06-14,0,1
1778,99,2023-09-09,72,0
1779,111,2022-01-29,73,0
1780,137,2022-02-16,101,0
1781,55,2023-12-26,12,0
1782,135,2022-10-03,67,1
1783,113,2023-02-19,80,0
1784,16,2024-06-06,21,1
1785,59,2023-12-03,5,1
1786,162,2022-03-28,61,0
1787,111,2022-02-14,87,1
1788,34,2023-03-26,27,1
1789,4,2023-10-01,55,1
1790,168,2022-06-21,57,0
1791,157,2023-05-23,17,0
1792,26,2022-03-24,18,1
1793,120,2022-02-12,0,1
1794,96,2023-01-08,21,1
1795,25,2022-09-28,55,1
1796,38,2023-11-29,71,1
1797,135,2023-05-08,108,1
1798,44,2022-09-07,36,1
1799,192,2024-05-04,115,0
1800,132,2024-02-22,37,1
1801,93,2024-03-01,88,0
1802,158,2024-03-10,110,1
